TransactionID,TransactionDT,transaction_day,isFraud,TransactionAmt,ProductCD,card4,card6,P_emaildomain,DeviceType,fraud_probability,risk_tier,top_reason_1,top_reason_2,top_reason_3
3557659,15150361,175,0,100.0,W,visa,debit,gmail.com,,0.21370852,Low,,,
3472861,12665451,146,0,40.0,S,visa,credit,,,0.2137083,Low,,,
3463765,12341349,142,0,460.0,W,visa,debit,hotmail.com,,0.2137037,Low,,,
3524335,14158430,163,0,269.95,W,visa,debit,outlook.com,,0.21370028,Low,,,
3545681,14780665,171,0,59.0,W,visa,debit,gmail.com,,0.21369547,Low,,,
3486637,13105359,151,0,198.95,W,mastercard,credit,gmail.com,,0.21366826,Low,,,
3481179,12902336,149,0,29.0,W,visa,debit,gmail.com,,0.21366614,Low,,,
3510926,13755764,159,0,204.97,W,visa,debit,,,0.21366549,Low,,,
3468954,12523663,144,0,171.0,W,mastercard,credit,gmail.com,,0.21366075,Low,,,
3567230,15464874,178,0,77.0,W,visa,debit,gmail.com,,0.21365999,Low,,,
3482788,12957229,149,0,150.95,W,visa,debit,gmail.com,,0.2136581,Low,,,
3507630,13661372,158,0,150.0,R,mastercard,credit,gmail.com,mobile,0.21364881,Low,,,
3539788,14600723,168,0,29.0,W,mastercard,debit,,,0.2136438,Low,,,
3512357,13810419,159,0,77.95,W,visa,debit,gmail.com,,0.21364212,Low,,,
3562359,15285084,176,0,49.0,W,mastercard,debit,,,0.2136394,Low,,,
3573245,15694886,181,0,59.0,W,visa,debit,gmail.com,,0.21363771,Low,,,
3574168,15713035,181,0,30.95,W,visa,debit,yahoo.com,,0.2136322,Low,,,
3529515,14316862,165,0,34.0,W,visa,debit,aol.com,,0.21361017,Low,,,
3461858,12266330,141,0,22.97,W,visa,debit,,,0.21360861,Low,,,
3483583,13010346,150,0,61.95,W,visa,debit,gmail.com,,0.21359581,Low,,,
3536200,14501830,167,0,59.0,W,visa,debit,gmail.com,,0.21359561,Low,,,
3575352,15748718,182,0,29.5,W,visa,debit,gmail.com,,0.21359341,Low,,,
3494564,13294947,153,0,700.0,S,visa,credit,,desktop,0.2135881,Low,,,
3465129,12409011,143,0,52.95,W,visa,debit,yahoo.com,,0.2135852,Low,,,
3479809,12859175,148,0,117.0,W,visa,debit,yahoo.com,,0.2135748,Low,,,
3479529,12854233,148,0,16.784,C,visa,credit,gmail.com,mobile,0.21357054,Low,,,
3488076,13130441,151,0,56.5,W,visa,debit,yahoo.com,,0.21356857,Low,,,
3503966,13545341,156,0,108.5,W,visa,debit,gmail.com,,0.21355748,Low,,,
3496323,13350337,154,0,117.0,W,visa,debit,,,0.21355335,Low,,,
3513319,13828804,160,0,57.95,W,,,live.com,,0.21354641,Low,,,
3466225,12436411,143,0,200.0,H,visa,debit,yahoo.com,mobile,0.21354009,Low,,,
3540521,14625991,169,0,108.5,W,mastercard,debit,hotmail.com,,0.21353604,Low,,,
3538820,14582796,168,0,150.0,H,visa,credit,anonymous.com,desktop,0.21353069,Low,,,
3551655,14952080,173,0,15.0,W,visa,debit,yahoo.com,,0.21353017,Low,,,
3478905,12844440,148,0,49.0,W,visa,debit,yahoo.com,,0.21351694,Low,,,
3478727,12840898,148,0,117.0,W,visa,debit,gmail.com,,0.21351007,Low,,,
3505781,13620205,157,0,107.95,W,visa,debit,,,0.21350892,Low,,,
3490770,13198810,152,0,2484.63,W,mastercard,credit,gmail.com,,0.2135057,Low,,,
3469825,12548940,145,0,119.95,W,visa,credit,anonymous.com,,0.2135004,Low,,,
3536814,14513520,167,0,59.0,W,visa,debit,gmail.com,,0.21349968,Low,,,
3571820,15633868,180,0,141.0,W,mastercard,debit,gmail.com,,0.21348591,Low,,,
3558568,15183096,175,0,117.0,W,visa,debit,yahoo.com,,0.21348587,Low,,,
3533888,14429059,167,0,117.0,W,visa,debit,aol.com,,0.21348579,Low,,,
3530816,14340149,165,0,539.0,W,visa,debit,yahoo.com,,0.21348226,Low,,,
3482634,12954002,149,0,59.0,W,visa,debit,gmail.com,,0.21348026,Low,,,
3473054,12669433,146,0,150.0,H,visa,debit,gmail.com,desktop,0.21347386,Low,,,
3568701,15534501,179,0,108.5,W,visa,debit,gmail.com,,0.21347244,Low,,,
3544423,14752033,170,0,59.0,W,mastercard,credit,gmail.com,,0.21346965,Low,,,
3547096,14840332,171,0,57.95,W,visa,debit,gmail.com,,0.2134647,Low,,,
3499905,13436475,155,0,117.0,W,visa,debit,gmail.com,,0.21346425,Low,,,
3576434,15788746,182,0,440.83,W,visa,credit,hotmail.com,,0.2134592,Low,,,
3540141,14607954,169,0,59.0,W,mastercard,debit,yahoo.com,,0.21345864,Low,,,
3477079,12777897,147,0,29.0,W,visa,debit,gmail.com,,0.21344665,Low,,,
3473994,12687240,146,0,83.5,W,mastercard,debit,hotmail.com,,0.21344152,Low,,,
3466529,12443161,144,0,209.95,W,discover,credit,,,0.21343373,Low,,,
3553189,15012854,173,0,49.0,W,mastercard,debit,aol.com,,0.21343325,Low,,,
3524677,14164755,163,0,117.0,W,visa,debit,,,0.21343108,Low,,,
3503474,13535935,156,0,159.95,W,mastercard,debit,gmail.com,,0.21342629,Low,,,
3537121,14519961,168,0,159.95,W,visa,debit,yahoo.com,,0.21342565,Low,,,
3576831,15796269,182,0,117.0,W,visa,debit,gmail.com,,0.21340923,Low,,,
3523702,14147183,163,0,39.655,C,visa,credit,hotmail.com,,0.21340732,Low,,,
3468424,12514179,144,0,59.0,W,visa,credit,gmail.com,,0.2134008,Low,,,
3517674,13975537,161,0,34.0,W,visa,debit,gmail.com,,0.21339412,Low,,,
3498717,13387326,154,0,554.0,W,visa,debit,hotmail.com,,0.21338654,Low,,,
3533012,14412658,166,0,107.95,W,visa,debit,yahoo.com,,0.21337125,Low,,,
3557091,15119698,174,0,34.0,W,visa,debit,gmail.com,,0.21337119,Low,,,
3464163,12349924,142,0,42.95,W,visa,debit,ymail.com,,0.21336544,Low,,,
3549794,14918366,172,0,20.0,S,visa,credit,,desktop,0.21336116,Low,,,
3464294,12352669,142,0,522.95,W,visa,debit,yahoo.com,,0.21335897,Low,,,
3492352,13224019,153,0,226.0,W,visa,debit,gmail.com,,0.21335737,Low,,,
3570176,15600150,180,0,54.0,W,visa,credit,,,0.21335664,Low,,,
3503718,13540762,156,0,56.5,W,visa,debit,gmail.com,,0.21334639,Low,,,
3558913,15190232,175,0,160.5,W,mastercard,debit,yahoo.com,,0.21333346,Low,,,
3461296,12256989,141,0,150.0,R,mastercard,credit,anonymous.com,desktop,0.21333325,Low,,,
3475183,12708304,147,0,34.0,W,visa,debit,gmail.com,,0.21332692,Low,,,
3515080,13893633,160,0,226.0,W,mastercard,debit,,,0.21332647,Low,,,
3463771,12341686,142,0,92.0,W,visa,debit,yahoo.com,,0.21332583,Low,,,
3462308,12274960,142,0,59.0,W,visa,debit,,,0.2133181,Low,,,
3503107,13526186,156,0,44.5,W,visa,debit,gmail.com,,0.21331793,Low,,,
3565198,15379572,178,0,208.0,W,visa,debit,gmail.com,,0.21330495,Low,,,
3504277,13551268,156,0,330.95,W,visa,debit,,,0.2133003,Low,,,
3556811,15113862,174,0,39.0,W,mastercard,debit,gmail.com,,0.2132994,Low,,,
3557800,15163294,175,0,59.0,W,mastercard,debit,gmail.com,,0.21329899,Low,,,
3484338,13030276,150,0,54.99,W,visa,debit,gmail.com,,0.21329114,Low,,,
3511358,13789461,159,0,59.0,W,visa,debit,aol.com,,0.21328853,Low,,,
3510354,13739781,159,0,104.209,C,visa,debit,gmail.com,desktop,0.21328807,Low,,,
3541995,14671054,169,0,77.0,W,mastercard,debit,yahoo.com,,0.21328601,Low,,,
3553536,15019605,173,0,209.95,W,visa,debit,,,0.21328497,Low,,,
3547170,14842060,171,0,1559.0,W,visa,debit,gmail.com,,0.21328336,Low,,,
3511806,13799843,159,0,19.059,C,visa,debit,gmail.com,mobile,0.21325362,Low,,,
3567036,15459854,178,0,55.95,W,visa,debit,gmail.com,,0.21324982,Low,,,
3497232,13366038,154,0,392.2,W,visa,debit,yahoo.com,,0.21324778,Low,,,
3568383,15526491,179,0,36.273,C,mastercard,credit,anonymous.com,desktop,0.21323223,Low,,,
3535944,14497350,167,0,151.0,W,visa,debit,att.net,,0.2132202,Low,,,
3460955,12250855,141,0,219.95,W,visa,debit,rocketmail.com,,0.21320769,Low,,,
3516862,13958682,161,0,77.0,W,mastercard,debit,gmail.com,,0.21320668,Low,,,
3536657,14510486,167,0,34.0,W,visa,debit,,,0.21320617,Low,,,
3464535,12358861,143,0,92.0,W,mastercard,debit,aol.com,,0.21319562,Low,,,
3572648,15658166,181,0,39.686,C,visa,debit,gmail.com,desktop,0.21319431,Low,,,
3562109,15281193,176,0,335.0,W,visa,debit,gmail.com,,0.21319406,Low,,,
3503397,13534063,156,0,20.0,S,mastercard,debit,,desktop,0.21319245,Low,,,
3499371,13400144,155,0,117.0,W,mastercard,debit,,,0.2131891,Low,,,
3565138,15377918,177,0,59.0,W,visa,debit,gmail.com,,0.2131889,Low,,,
3469229,12528904,145,0,131.0,W,mastercard,credit,gmail.com,,0.21318743,Low,,,
3568080,15519293,179,0,49.0,W,mastercard,debit,,,0.21318482,Low,,,
3568640,15532637,179,0,117.0,W,visa,debit,gmail.com,,0.21318243,Low,,,
3564264,15358497,177,0,374.95,W,mastercard,credit,gmail.com,,0.21317098,Low,,,
3541296,14659637,169,0,117.0,W,visa,debit,gmail.com,,0.21316342,Low,,,
3556079,15099277,174,0,54.5,W,visa,debit,,,0.21315345,Low,,,
3514850,13889158,160,0,52.012,C,visa,debit,gmail.com,mobile,0.21315177,Low,,,
3556577,15109415,174,0,49.0,W,visa,debit,,,0.2131513,Low,,,
3499863,13434827,155,0,311.95,W,mastercard,debit,yahoo.com,,0.21315064,Low,,,
3517496,13971692,161,0,1104.0,W,visa,debit,aol.com,,0.21314898,Low,,,
3530331,14330637,165,1,1504.47,W,visa,debit,yahoo.com,,0.21314678,Low,,,
3516286,13918582,161,0,49.0,W,visa,debit,gmail.com,,0.21314242,Low,,,
3485263,13049853,151,0,107.95,W,visa,debit,,,0.21313846,Low,,,
3478139,12805200,148,0,73.5,W,visa,debit,yahoo.com,,0.21313745,Low,,,
3505963,13624374,157,0,107.95,W,mastercard,debit,,,0.21313186,Low,,,
3473638,12681349,146,0,373.43,W,visa,debit,yahoo.com,,0.2131269,Low,,,
3489863,13186169,152,0,2511.95,W,mastercard,debit,gmail.com,,0.21312563,Low,,,
3523326,14140066,163,0,100.0,H,visa,debit,gmail.com,desktop,0.21311425,Low,,,
3494242,13288607,153,0,108.5,W,visa,debit,,,0.21311168,Low,,,
3486920,13110230,151,0,70.702,C,mastercard,credit,hotmail.com,mobile,0.21311001,Low,,,
3574268,15714762,181,0,49.0,W,visa,debit,,,0.2131038,Low,,,
3496486,13353835,154,0,59.0,W,visa,debit,yahoo.com,,0.21308887,Low,,,
3463554,12337036,142,0,39.0,W,visa,debit,,,0.21308172,Low,,,
3559023,15192374,175,0,141.0,W,visa,debit,aol.com,,0.21307747,Low,,,
3494493,13293611,153,0,327.0,W,visa,debit,live.com,,0.21307558,Low,,,
3529387,14314242,165,0,1908.69,W,visa,credit,gmail.com,,0.21307479,Low,,,
3576912,15798256,182,0,29.0,W,visa,debit,gmail.com,,0.21307166,Low,,,
3511455,13791631,159,0,57.95,W,discover,credit,gmail.com,,0.21306501,Low,,,
3469330,12530859,145,0,59.0,W,mastercard,debit,,,0.2130607,Low,,,
3495887,13321528,154,0,31.5,W,visa,debit,gmail.com,,0.21305996,Low,,,
3525975,14221190,164,0,151.0,W,mastercard,debit,yahoo.com,,0.21305825,Low,,,
3476396,12764086,147,0,21.887,C,visa,debit,gmail.com,,0.21304274,Low,,,
3533792,14427153,166,0,92.0,W,visa,debit,gmail.com,,0.21304226,Low,,,
3489720,13183789,152,0,39.0,W,visa,debit,,,0.21303864,Low,,,
3558248,15176261,175,1,117.0,W,visa,debit,gmail.com,,0.21303564,Low,,,
3496891,13360218,154,0,30.0,H,visa,debit,gmail.com,desktop,0.21303146,Low,,,
3548703,14866500,172,0,97.95,W,visa,debit,,,0.21302843,Low,,,
3524819,14167518,163,0,59.0,W,visa,debit,yahoo.com,,0.21301597,Low,,,
3491792,13213571,152,0,50.0,H,american express,credit,anonymous.com,desktop,0.21301173,Low,,,
3503094,13525472,156,0,34.0,W,visa,debit,gmail.com,,0.21301147,Low,,,
3509371,13723065,158,0,29.0,W,visa,debit,gmail.com,,0.2130012,Low,,,
3551383,14946819,172,0,113.0,W,visa,debit,aol.com,,0.21299161,Low,,,
3463929,12344881,142,0,125.0,R,visa,debit,gmail.com,mobile,0.21299022,Low,,,
3519321,14012822,162,0,29.818,C,visa,debit,gmail.com,desktop,0.21297573,Low,,,
3494855,13299670,153,0,11.558,C,visa,debit,gmail.com,,0.21297514,Low,,,
3550014,14922169,172,0,160.5,W,discover,credit,yahoo.com,,0.21297288,Low,,,
3534253,14436840,167,0,95.0,W,mastercard,debit,gmail.com,,0.21297213,Low,,,
3564347,15360376,177,0,54.0,W,mastercard,debit,,,0.21296757,Low,,,
3497269,13366813,154,0,77.0,W,visa,debit,gmail.com,,0.21296658,Low,,,
3473990,12687155,146,0,29.0,W,visa,debit,gmail.com,,0.21296595,Low,,,
3556249,15102375,174,0,42.0,W,visa,debit,gmail.com,,0.21296327,Low,,,
3477298,12781749,147,0,554.0,W,mastercard,debit,,,0.21295822,Low,,,
3561553,15272434,176,0,160.95,W,mastercard,debit,,,0.21294247,Low,,,
3479929,12861223,148,0,117.0,W,visa,debit,yahoo.com,,0.21293376,Low,,,
3493094,13264901,153,0,319.95,W,visa,debit,yahoo.com,,0.2129229,Low,,,
3537801,14562425,168,0,59.0,W,mastercard,credit,gmail.com,,0.21292073,Low,,,
3537806,14562509,168,0,117.0,W,mastercard,debit,gmail.com,,0.21291986,Low,,,
3574656,15722534,181,0,2.292,C,mastercard,debit,gmail.com,mobile,0.21291861,Low,,,
3465359,12415607,143,0,214.0,W,visa,credit,gmail.com,,0.21291243,Low,,,
3497723,13372956,154,0,171.0,W,mastercard,debit,,,0.21290979,Low,,,
3574042,15710313,181,0,117.0,W,visa,debit,gmail.com,,0.2129097,Low,,,
3500421,13448164,155,0,49.0,W,visa,debit,yahoo.com,,0.21290866,Low,,,
3514614,13884398,160,0,82.95,W,mastercard,debit,,,0.21290557,Low,,,
3475277,12711554,147,0,8.0,W,mastercard,debit,gmail.com,,0.21290304,Low,,,
3469678,12539816,145,0,311.95,W,visa,debit,icloud.com,,0.21290265,Low,,,
3541919,14669305,169,0,39.0,W,visa,debit,,,0.21290222,Low,,,
3502769,13488245,156,0,20.165,C,mastercard,credit,hotmail.com,desktop,0.2128994,Low,,,
3484828,13040519,150,0,59.0,W,visa,debit,gmail,,0.21289612,Low,,,
3568516,15529266,179,0,27.0,W,mastercard,debit,live.com,,0.21288714,Low,,,
3524938,14169889,164,0,68.5,W,visa,debit,yahoo.com,,0.21287549,Low,,,
3474044,12687980,146,0,150.0,R,mastercard,credit,anonymous.com,desktop,0.21287088,Low,,,
3472973,12667426,146,0,500.0,S,american express,credit,,desktop,0.21286084,Low,,,
3460699,12246049,141,0,664.95,W,visa,debit,,,0.212859,Low,,,
3470162,12578090,145,0,49.0,W,visa,debit,,,0.21285583,Low,,,
3530791,14339779,165,0,82.95,W,visa,debit,hotmail.com,,0.21284565,Low,,,
3532789,14408271,166,0,49.0,W,visa,debit,,,0.21284245,Low,,,
3483094,12965157,150,0,161.0,W,mastercard,debit,gmail.com,,0.21283947,Low,,,
3514950,13891154,160,0,226.0,W,visa,credit,,,0.21283717,Low,,,
3509693,13728679,158,0,11.62,C,visa,debit,hotmail.com,mobile,0.21283543,Low,,,
3510598,13744602,159,0,226.0,W,mastercard,debit,yahoo.com,,0.21283393,Low,,,
3528979,14305544,165,0,49.0,W,mastercard,debit,yahoo.com,,0.21282826,Low,,,
3461876,12266622,141,0,54.0,W,visa,debit,,,0.21282712,Low,,,
3565208,15379963,178,0,59.0,W,mastercard,debit,gmail.com,,0.21282427,Low,,,
3492095,13218893,152,0,150.0,R,visa,credit,anonymous.com,desktop,0.21282098,Low,,,
3518096,13983429,161,0,59.0,W,visa,debit,yahoo.com,,0.2128175,Low,,,
3499001,13392102,155,0,44.5,W,visa,debit,gmail.com,,0.212805,Low,,,
3533371,14419241,166,0,104.95,W,visa,credit,,,0.21280496,Low,,,
3536837,14513906,167,0,59.0,W,visa,debit,yahoo.com,,0.21280064,Low,,,
3476518,12766603,147,0,47.95,W,visa,debit,gmail.com,,0.2127815,Low,,,
3503380,13533749,156,0,323.0,W,mastercard,debit,comcast.net,,0.21277538,Low,,,
3565767,15423895,178,0,163.95,W,visa,debit,gmail.com,,0.2127746,Low,,,
3472966,12667269,146,0,117.0,W,visa,debit,gmail.com,,0.21277115,Low,,,
3512569,13814208,159,0,280.0,W,visa,debit,yahoo.com,,0.21277073,Low,,,
3560454,15243245,176,0,159.95,W,mastercard,debit,,,0.21276462,Low,,,
3558145,15173948,175,0,117.0,W,visa,debit,gmail.com,,0.21276385,Low,,,
3516232,13916606,161,0,34.5,W,visa,debit,yahoo.com,,0.21276294,Low,,,
3497224,13365899,154,0,54.5,W,visa,debit,aol.com,,0.21275832,Low,,,
3464097,12348605,142,0,108.95,W,visa,credit,gmail.com,,0.21275479,Low,,,
3560220,15216984,176,0,50.0,H,visa,debit,gmail.com,mobile,0.21274486,Low,,,
3510357,13739894,159,0,59.0,W,mastercard,debit,gmail.com,,0.21274334,Low,,,
3509347,13722511,158,0,117.0,W,visa,credit,gmail.com,,0.2127374,Low,,,
3557969,15168826,175,0,100.0,R,mastercard,credit,gmail.com,desktop,0.21273631,Low,,,
3556276,15103243,174,0,100.0,H,visa,credit,gmail.com,desktop,0.21273027,Low,,,
3512895,13820767,159,0,77.0,W,,,yahoo.com,,0.21272975,Low,,,
3519026,14002182,162,0,108.5,W,visa,debit,gmail.com,,0.2127272,Low,,,
3500298,13446202,155,0,108.95,W,mastercard,credit,gmail.com,,0.21272413,Low,,,
3493203,13268342,153,0,49.0,W,mastercard,debit,,,0.21271497,Low,,,
3535678,14492752,167,0,253.0,W,mastercard,debit,yahoo.com,,0.2127144,Low,,,
3476307,12762626,147,0,9.3,C,visa,debit,gmail.com,desktop,0.2127049,Low,,,
3478615,12838380,148,0,39.0,W,mastercard,debit,,,0.21270378,Low,,,
3491722,13212572,152,0,335.0,W,visa,debit,,,0.2126985,Low,,,
3545487,14775506,171,0,35.95,W,mastercard,debit,gmail.com,,0.21269406,Low,,,
3560321,15222352,176,0,44.5,W,visa,debit,gmail.com,,0.21268143,Low,,,
3569277,15548494,179,0,108.5,W,visa,debit,gmail.com,,0.21267956,Low,,,
3460941,12250748,141,0,58.95,W,visa,debit,gmail.com,,0.212675,Low,,,
3558197,15175173,175,0,335.0,W,visa,credit,,,0.21267276,Low,,,
3512691,13816858,159,0,466.95,W,visa,credit,yahoo.com,,0.21266842,Low,,,
3542106,14672621,169,0,39.0,W,mastercard,credit,hotmail.com,,0.2126672,Low,,,
3511523,13793173,159,0,54.5,W,mastercard,debit,gmail.com,,0.21266122,Low,,,
3525951,14220840,164,0,39.0,W,mastercard,debit,,,0.2126473,Low,,,
3558025,15170482,175,0,134.95,W,mastercard,debit,,,0.21264343,Low,,,
3547221,14843350,171,0,59.0,W,mastercard,debit,yahoo.com,,0.2126337,Low,,,
3476172,12759921,147,0,117.0,W,visa,debit,gmail.com,,0.21262954,Low,,,
3462164,12271498,142,0,171.0,W,mastercard,debit,yahoo.com,,0.21262722,Low,,,
3485854,13086710,151,0,59.0,W,visa,debit,yahoo.com,,0.21262096,Low,,,
3501514,13465441,155,0,2283.11,W,mastercard,debit,gmail.com,,0.21261472,Low,,,
3572455,15648075,181,0,117.0,W,visa,debit,aol.com,,0.2126088,Low,,,
3513018,13822755,159,0,554.0,W,,,yahoo.com,,0.21260273,Low,,,
3483516,13007397,150,0,186.0,W,visa,debit,yahoo.com,,0.21259971,Low,,,
3572982,15689008,181,0,39.0,W,mastercard,credit,,,0.21259923,Low,,,
3566305,15442888,178,0,181.0,W,visa,debit,aol.com,,0.21259904,Low,,,
3471463,12605888,145,0,77.0,W,visa,debit,gmail.com,,0.21259883,Low,,,
3471970,12617006,146,0,59.0,W,visa,debit,gmail.com,,0.21259673,Low,,,
3540832,14650385,169,0,280.0,W,visa,debit,,,0.21259633,Low,,,
3500883,13455236,155,0,10.0,S,visa,debit,,desktop,0.21257903,Low,,,
3464287,12352505,142,0,117.0,W,mastercard,credit,bellsouth.net,,0.21257333,Low,,,
3558089,15172599,175,0,117.0,W,visa,debit,gmail.com,,0.21255395,Low,,,
3463924,12344827,142,0,125.0,R,visa,debit,gmail.com,mobile,0.21254642,Low,,,
3468158,12509008,144,0,97.95,W,visa,credit,yahoo.com,,0.21254411,Low,,,
3570721,15611868,180,0,355.59,W,visa,credit,hotmail.com,,0.21254322,Low,,,
3509866,13731346,158,0,34.0,W,visa,debit,yahoo.com,,0.21253921,Low,,,
3483073,12964426,150,0,49.0,W,mastercard,debit,outlook.com,,0.21253744,Low,,,
3557634,15144306,175,0,200.0,R,visa,debit,hotmail.com,mobile,0.21253079,Low,,,
3500476,13449201,155,0,117.0,W,visa,debit,gmail.com,,0.21252555,Low,,,
3572102,15639370,181,0,117.0,W,visa,debit,aol.com,,0.21252206,Low,,,
3503377,13533695,156,0,49.0,W,mastercard,debit,anonymous.com,,0.21251082,Low,,,
3466101,12433269,143,0,25.0,S,visa,credit,,desktop,0.21250859,Low,,,
3475229,12709649,147,0,82.0,W,visa,debit,,,0.21249555,Low,,,
3471201,12599948,145,0,159.95,W,visa,credit,,,0.21249385,Low,,,
3517599,13973873,161,0,54.5,W,visa,debit,aol.com,,0.2124902,Low,,,
3554434,15037536,174,0,59.0,W,mastercard,debit,gmail.com,,0.21248959,Low,,,
3465677,12423565,143,0,49.0,W,visa,debit,gmail.com,,0.21248262,Low,,,
3481308,12922422,149,0,49.0,W,visa,debit,gmail.com,,0.21247405,Low,,,
3489287,13176627,152,0,200.0,R,american express,credit,anonymous.com,desktop,0.21246776,Low,,,
3550953,14939119,172,0,171.0,W,visa,debit,gmail.com,,0.21245116,Low,,,
3515389,13899596,160,0,49.0,W,visa,debit,ymail.com,,0.21244921,Low,,,
3521504,14074842,162,0,559.98,W,mastercard,credit,gmail.com,,0.21244374,Low,,,
3462022,12269002,142,0,49.0,W,visa,credit,anonymous.com,,0.21243384,Low,,,
3560389,15229836,176,0,148.5,W,mastercard,credit,,,0.2124324,Low,,,
3534345,14439746,167,0,26.805,C,visa,debit,gmail.com,mobile,0.21243188,Low,,,
3497359,13368052,154,0,117.0,W,visa,debit,,,0.21242586,Low,,,
3507405,13655823,158,0,57.95,W,visa,debit,,,0.21242197,Low,,,
3550260,14927028,172,0,40.208,C,mastercard,debit,gmail.com,desktop,0.21240501,Low,,,
3491430,13208234,152,0,3.644,C,visa,debit,gmail.com,desktop,0.21240456,Low,,,
3516325,13919616,161,0,219.95,W,visa,credit,yahoo.com,,0.21240054,Low,,,
3501305,13462112,155,0,200.0,R,visa,credit,yahoo.com,desktop,0.21239808,Low,,,
3504263,13551119,156,0,250.0,W,mastercard,debit,yahoo.com,,0.2123974,Low,,,
3502741,13487297,156,0,67.95,W,visa,debit,hotmail.com,,0.212389,Low,,,
3565154,15378244,177,0,77.0,W,mastercard,credit,yahoo.com,,0.21238454,Low,,,
3483514,13007326,150,0,15.0,H,visa,credit,hotmail.com,,0.21238343,Low,,,
3491014,13202672,152,0,117.0,W,visa,debit,msn.com,,0.21237522,Low,,,
3470926,12594197,145,0,55.0,W,visa,credit,gmail.com,,0.21236926,Low,,,
3559363,15198327,175,0,24.5,W,mastercard,debit,gmail.com,,0.2123634,Low,,,
3499678,13410813,155,0,49.0,W,visa,debit,live.com,,0.21236208,Low,,,
3514762,13887426,160,0,59.0,W,mastercard,credit,yahoo.com,,0.21235882,Low,,,
3475545,12743115,147,0,280.0,W,mastercard,debit,mail.com,,0.2123586,Low,,,
3505214,13572682,157,0,39.0,W,visa,debit,,,0.21235843,Low,,,
3551820,14955235,173,0,97.0,W,visa,debit,frontiernet.net,,0.21235318,Low,,,
3474801,12700354,146,0,280.0,W,mastercard,credit,,,0.21234849,Low,,,
3460725,12246397,141,0,60.0,H,visa,credit,yahoo.com,mobile,0.21233387,Low,,,
3497941,13376075,154,0,205.11,W,mastercard,credit,gmail.com,,0.21233253,Low,,,
3502600,13483371,156,0,34.0,W,mastercard,debit,yahoo.com,,0.21232708,Low,,,
3537766,14561778,168,0,98.95,W,visa,debit,aol.com,,0.21232572,Low,,,
3470738,12590538,145,0,44.0,W,visa,debit,icloud.com,,0.21232454,Low,,,
3553079,15010755,173,0,29.0,W,mastercard,debit,,,0.21232451,Low,,,
3535706,14493074,167,0,300.0,W,visa,debit,gmail.com,,0.21232261,Low,,,
3552565,15000467,173,0,117.0,W,mastercard,debit,yahoo.com,,0.21231279,Low,,,
3518091,13983315,161,0,226.0,W,visa,debit,gmail.com,,0.21231264,Low,,,
3473053,12669371,146,0,50.0,S,visa,credit,,desktop,0.21230803,Low,,,
3548033,14858090,171,0,29.757,C,mastercard,credit,gmail.com,mobile,0.21230774,Low,,,
3535022,14481208,167,0,59.0,W,visa,debit,gmail.com,,0.21230318,Low,,,
3467565,12496429,144,0,138.0,W,mastercard,credit,gmail.com,,0.21227674,Low,,,
3553832,15025621,173,0,107.0,W,mastercard,debit,hotmail.com,,0.21226853,Low,,,
3463359,12332681,142,0,1044.95,W,visa,debit,,,0.21226798,Low,,,
3461179,12254662,141,1,15.0,W,visa,debit,gmail.com,,0.2122657,Low,,,
3491276,13206264,152,0,161.0,W,mastercard,debit,aol.com,,0.21226396,Low,,,
3523735,14148037,163,0,150.0,H,visa,credit,gmail.com,mobile,0.21225384,Low,,,
3508799,13712838,158,0,39.0,W,visa,debit,,,0.21225105,Low,,,
3498888,13390383,154,1,100.0,H,mastercard,credit,yahoo.com,desktop,0.2122441,Low,,,
3555781,15093762,174,0,57.95,W,visa,debit,,,0.21223857,Low,,,
3468995,12524529,144,0,15.862,C,visa,debit,gmail.com,,0.21223253,Low,,,
3561073,15263263,176,0,59.0,W,mastercard,credit,yahoo.com,,0.21222235,Low,,,
3481215,12914917,149,0,171.0,W,visa,debit,gmail.com,,0.21222201,Low,,,
3513335,13829256,160,0,37.0,W,,,gmail.com,,0.21222088,Low,,,
3473502,12678778,146,0,117.0,W,visa,debit,anonymous.com,,0.21221896,Low,,,
3571135,15619619,180,0,77.0,W,visa,debit,roadrunner.com,,0.21221685,Low,,,
3473918,12685991,146,0,24.0,W,visa,debit,,,0.21221553,Low,,,
3460418,12240845,141,0,226.0,W,visa,debit,,,0.2122083,Low,,,
3545739,14783121,171,0,39.0,W,visa,debit,,,0.21220566,Low,,,
3474238,12691358,146,0,117.0,W,mastercard,debit,gmail.com,,0.21219967,Low,,,
3539932,14603013,169,0,57.0,W,visa,debit,gmail.com,,0.21219957,Low,,,
3462857,12320168,142,0,1007.05,W,mastercard,credit,,,0.21219449,Low,,,
3469259,12529510,145,0,47.95,W,visa,debit,,,0.21219422,Low,,,
3477466,12785619,147,0,110.0,W,mastercard,debit,hotmail.com,,0.21219376,Low,,,
3509352,13722634,158,0,49.0,W,visa,debit,anonymous.com,,0.21218,Low,,,
3478526,12836381,148,0,226.0,W,visa,debit,,,0.21217717,Low,,,
3534983,14480174,167,0,171.0,W,visa,debit,,,0.21217306,Low,,,
3469849,12553283,145,1,107.95,W,visa,credit,hotmail.com,,0.21217293,Low,,,
3506710,13640733,157,0,151.0,W,mastercard,debit,gmail.com,,0.2121717,Low,,,
3576099,15782028,182,0,59.0,W,visa,debit,yahoo.com,,0.21216892,Low,,,
